code,name,industry
002334,英威腾,制造业
002335,科华数据,制造业
002336,人乐退,UNMAPPED_002
002337,赛象科技,制造业
002338,奥普光电,制造业
002339,积成电子,制造业
002340,格林美,制造业
002341,ST新纶,UNMAPPED_002
002342,巨力索具,制造业
002343,慈文传媒,文化、体育和娱乐业
002344,海宁皮城,租赁和商务服务业
002345,潮宏基,制造业
002346,柘中股份,制造业
002347,泰尔股份,制造业
002348,高乐股份,制造业
002349,精华制药,制造业
002350,北京科锐,制造业
002351,漫步者,制造业
002352,顺丰控股,交通运输、仓储和邮政业
002353,杰瑞股份,制造业
002354,天娱数科,信息传输、软件和信息技术服务业
002355,兴民智通,制造业
002356,赫美集团,批发和零售业
002357,富临运业,交通运输、仓储和邮政业
002358,森源电气,制造业
002359,北讯退,UNMAPPED_002
002360,ST同德,制造业
002361,神剑股份,制造业
002362,汉王科技,制造业
002363,隆基机械,制造业
002364,中恒电气,制造业
002365,永安药业,制造业
002366,融发核电,制造业
002367,康力电梯,制造业
002368,太极股份,信息传输、软件和信息技术服务业
002369,卓翼科技,制造业
002370,亚太药业,制造业
002371,北方华创,制造业
002372,伟星新材,制造业
002373,千方科技,信息传输、软件和信息技术服务业
002374,中锐股份,制造业
002375,亚厦股份,建筑业
002376,新北洋,制造业
002377,国创高新,制造业
002378,章源钨业,制造业
002379,宏桥控股,制造业
002380,科远智慧,信息传输、软件和信息技术服务业
002381,双箭股份,制造业
002382,蓝帆医疗,制造业
002383,合众思壮,制造业
002384,东山精密,制造业
002385,大北农,制造业
002386,天原股份,制造业
002387,维信诺,制造业
002388,新亚制程,制造业
002389,航天彩虹,制造业
002390,信邦制药,批发和零售业
002391,长青股份,制造业
002392,北京利尔,制造业
002393,力生制药,制造业
002394,联发股份,制造业
002395,双象股份,制造业
002396,星网锐捷,制造业
002397,梦洁股份,制造业
002398,垒知集团,制造业
002399,海普瑞,制造业
002400,省广集团,租赁和商务服务业
002401,中远海科,信息传输、软件和信息技术服务业
002402,和而泰,制造业
002403,爱仕达,制造业
002404,嘉欣丝绸,制造业
002405,四维图新,信息传输、软件和信息技术服务业
002406,远东传动,制造业
002407,多氟多,制造业
002408,齐翔腾达,制造业
002409,雅克科技,制造业
002410,广联达,信息传输、软件和信息技术服务业
002411,必康退,UNMAPPED_002
002412,汉森制药,制造业
002413,雷科防务,制造业
002414,高德红外,制造业
002415,海康威视,制造业
002416,爱施德,批发和零售业
002417,深南退,UNMAPPED_002
002418,康盛股份,制造业
002419,天虹股份,批发和零售业
002420,毅昌科技,制造业
002421,达实智能,信息传输、软件和信息技术服务业
002422,科伦药业,制造业
002423,中粮资本,金融业
002424,ST百灵,制造业
002425,凯撒文化,信息传输、软件和信息技术服务业
002426,胜利精密,制造业
002427,尤夫股份,制造业
002428,云南锗业,制造业
002429,兆驰股份,制造业
002430,杭氧股份,制造业
002431,ST棕榈,建筑业
002432,九安医疗,制造业
002433,太安退,UNMAPPED_002
002434,万里扬,制造业
002435,ST长康,UNMAPPED_002
002436,兴森科技,制造业
002437,誉衡药业,制造业
002438,江苏神通,制造业
002439,启明星辰,信息传输、软件和信息技术服务业
002440,闰土股份,制造业
002441,众业达,批发和零售业
002442,龙星科技,制造业
002443,金洲管道,制造业
002444,巨星科技,制造业
002445,中南文化,制造业
002446,盛路通信,制造业
002447,晨鑫退,UNMAPPED_002
002448,中原内配,制造业
002449,国星光电,制造业
002450,康得退,UNMAPPED_002
002451,摩恩电气,制造业
002452,长高电气,制造业
002453,华软科技,制造业
002454,松芝股份,制造业
002455,百川股份,制造业
002456,欧菲光,制造业
002457,青龙管业,制造业
002458,益生股份,农、林、牧、渔业
002459,晶澳科技,制造业
002460,赣锋锂业,制造业
002461,珠江啤酒,制造业
002462,嘉事堂,批发和零售业
002463,沪电股份,制造业
002464,众应退,UNMAPPED_002
002465,海格通信,制造业
002466,天齐锂业,制造业
002467,二六三,信息传输、软件和信息技术服务业
002468,申通快递,交通运输、仓储和邮政业
002469,三维化学,制造业
002470,金正大,制造业
002471,中超控股,制造业
002472,双环传动,制造业
002473,圣莱退,UNMAPPED_002
002474,榕基软件,信息传输、软件和信息技术服务业
002475,立讯精密,制造业
002476,新叶股份,制造业
002477,雏鹰退,UNMAPPED_002
002478,常宝股份,制造业
002479,富春环保,电力、热力、燃气及水生产和供应业
002480,新筑股份,制造业
002481,双塔食品,制造业
002482,广田集团,建筑业
002483,润邦股份,制造业
002484,江海股份,制造业
002485,ST雪发,租赁和商务服务业
002486,嘉麟杰,制造业
002487,大金重工,制造业
002488,金固股份,制造业
002489,浙江永强,制造业
002490,山东墨龙,制造业
002491,通鼎互联,制造业
002492,恒基达鑫,交通运输、仓储和邮政业
002493,荣盛石化,制造业
002494,华斯股份,制造业
002495,佳隆股份,制造业
002496,辉丰股份,制造业
002497,雅化集团,制造业
002498,汉缆股份,制造业
002499,科林退,UNMAPPED_002
002500,山西证券,金融业
002501,*ST利源,制造业
002502,ST鼎龙,UNMAPPED_002
002503,*ST搜特,UNMAPPED_002
002504,*ST弘高,UNMAPPED_002
002505,鹏都农牧,UNMAPPED_002
002506,协鑫集成,制造业
002507,涪陵榨菜,制造业
002508,老板电器,制造业
002509,天茂退,UNMAPPED_002
002510,天汽模,制造业
002511,中顺洁柔,制造业
002512,ST达华,制造业
002513,蓝丰生化,制造业
002514,*ST宝馨,制造业
002515,金字火腿,制造业
002516,旷达科技,制造业
002517,恺英网络,信息传输、软件和信息技术服务业
002518,科士达,制造业
002519,银河电子,制造业
002520,日发精机,制造业
002521,齐峰新材,制造业
002522,浙江众成,制造业
002523,天桥起重,制造业
002524,光正眼科,卫生和社会工作
002526,山东矿机,制造业
002527,新时达,制造业
002528,*ST英飞,制造业
002529,海源复材,制造业
002530,金财互联,制造业
002531,天顺风能,制造业
002532,天山铝业,制造业
002533,金杯电工,制造业
002534,西子洁能,制造业
002535,林州重机,制造业
002536,飞龙股份,制造业
002537,海联金汇,制造业
002538,ST司特,制造业
002539,云图控股,制造业
002540,亚太科技,制造业
002541,鸿路钢构,制造业
002542,*ST中岩,建筑业
002543,万和电气,制造业
002544,普天科技,信息传输、软件和信息技术服务业
002545,东方铁塔,制造业
002546,新联电子,制造业
002547,*ST春兴,制造业
002548,金新农,制造业
002549,凯美特气,水利、环境和公共设施管理业
002550,千红制药,制造业
002551,尚荣医疗,制造业
002552,宝鼎科技,制造业
002553,南方精工,制造业
002554,惠博普,采矿业
002555,三七互娱,信息传输、软件和信息技术服务业
002556,辉隆股份,批发和零售业
002557,洽洽食品,制造业
002558,巨人网络,信息传输、软件和信息技术服务业
002559,亚威股份,制造业
002560,通达股份,制造业
002561,徐家汇,批发和零售业
002562,兄弟科技,制造业
002563,森马服饰,制造业
002564,天沃科技,制造业
002565,顺灏股份,制造业
002566,益盛药业,制造业
002567,唐人神,制造业
002568,百润股份,制造业
002569,*ST步森,制造业
002570,贝因美,制造业
002571,德力股份,制造业
002572,索菲亚,制造业
002573,清新环境,水利、环境和公共设施管理业
002574,明牌珠宝,制造业
002575,群兴玩具,批发和零售业
002576,通达动力,制造业
002577,雷柏科技,制造业
002578,闽发铝业,制造业
002579,中京电子,制造业
002580,圣阳股份,制造业
002581,*ST未名,制造业
002582,好想你,制造业
002583,海能达,制造业
002584,西陇科学,制造业
002585,双星新材,制造业
002586,ST围海,建筑业
002587,奥拓电子,制造业
002588,史丹利,制造业
002589,瑞康医药,批发和零售业
002590,万安科技,制造业
002591,恒大高新,制造业
002592,ST八菱,制造业
002593,日上集团,制造业
002594,比亚迪,制造业
002595,豪迈科技,制造业
002596,海南瑞泽,制造业
002597,金禾实业,制造业
002598,ST章鼓,制造业
002599,盛通股份,制造业
002600,领益智造,制造业
002601,龙佰集团,制造业
002602,世纪华通,信息传输、软件和信息技术服务业
002603,以岭药业,制造业
002604,龙力退,UNMAPPED_002
002605,姚记科技,信息传输、软件和信息技术服务业
002606,大连电瓷,制造业
002607,中公教育,教育
002608,江苏国信,电力、热力、燃气及水生产和供应业
002609,捷顺科技,信息传输、软件和信息技术服务业
002610,ST爱康,UNMAPPED_002
002611,东方精工,制造业
002612,朗姿股份,制造业
002613,北玻股份,制造业
002614,奥佳华,制造业
002615,哈尔斯,制造业
002616,长青集团,水利、环境和公共设施管理业
002617,露笑科技,制造业
002618,丹邦退,UNMAPPED_002
002619,*ST艾格,UNMAPPED_002
002620,*ST瑞和,建筑业
002621,*ST美吉,UNMAPPED_002
002622,皓宸医疗,卫生和社会工作
002623,亚玛顿,制造业
002624,完美世界,信息传输、软件和信息技术服务业
002625,光启技术,制造业
002626,金达威,制造业
002627,三峡旅游,水利、环境和公共设施管理业
002628,成都路桥,建筑业
002629,仁智股份,采矿业
002630,*ST华西,制造业
002631,德尔未来,制造业
002632,道明光学,制造业
002633,申科股份,制造业
002634,*ST棒杰,制造业
002635,安洁科技,制造业
002636,金安国纪,制造业
002637,赞宇科技,制造业
002638,勤上股份,制造业
002639,雪人集团,制造业
002640,跨境通,批发和零售业
002641,公元股份,制造业
002642,荣联科技,信息传输、软件和信息技术服务业
002643,万润股份,制造业
002644,佛慈制药,制造业
002645,华宏科技,制造业
002646,天佑德酒,制造业
002647,仁东控股,金融业
002648,卫星化学,制造业
002649,博彦科技,信息传输、软件和信息技术服务业
002650,ST加加,制造业
002651,利君股份,制造业
002652,扬子新材,制造业
002653,海思科,制造业
002654,万润科技,租赁和商务服务业
002655,共达电声,制造业
002656,*ST摩登,制造业
002657,中科金财,信息传输、软件和信息技术服务业
002658,雪迪龙,制造业
002659,凯文教育,教育
002660,茂硕电源,制造业
002661,克明食品,制造业
002662,峰璟股份,制造业
002663,普邦股份,建筑业
002664,信质集团,制造业
002665,ST航高,UNMAPPED_002
002666,德联集团,制造业
002667,*ST威领,制造业
002668,TCL智家,制造业
002669,康达新材,制造业
002670,国盛证券,金融业
002671,龙泉股份,制造业
002672,东江环保,制造业
002673,西部证券,金融业
002674,兴业科技,制造业
002675,东诚药业,制造业
002676,顺威股份,制造业
002677,浙江美大,制造业
002678,珠江钢琴,制造业
002679,福建金森,农、林、牧、渔业
002680,长生退,UNMAPPED_002
002681,奋达科技,制造业
002682,龙洲股份,交通运输、仓储和邮政业
002683,广东宏大,采矿业
002684,猛狮退,UNMAPPED_002
002685,华东重机,制造业
002686,亿利达,制造业
002687,乔治白,制造业
002688,金河生物,制造业
002689,ST远智,制造业
002690,美亚光电,制造业
002691,*ST冀凯,制造业
002692,远程股份,制造业
002693,双成药业,制造业
002694,*ST顾地,制造业
002695,煌上煌,制造业
002696,百洋股份,制造业
002697,红旗连锁,批发和零售业
002698,博实股份,制造业
002699,*ST美盛,UNMAPPED_002
002700,万憬能源,电力、热力、燃气及水生产和供应业
002701,奥瑞金,制造业
002702,海欣食品,制造业
002703,浙江世宝,制造业
002705,新宝股份,制造业
002706,良信股份,制造业
002707,众信旅游,租赁和商务服务业
002708,光洋股份,制造业
002709,天赐材料,制造业
002711,欧浦退,UNMAPPED_002
002712,思美传媒,租赁和商务服务业
002713,*ST东易,建筑业
002714,牧原股份,农、林、牧、渔业
002715,登云股份,制造业
002716,湖南白银,制造业
002717,*ST岭南,水利、环境和公共设施管理业
002718,友邦吊顶,制造业
002719,ST麦趣,制造业
002721,金一文化,制造业
002722,物产金轮,制造业
002723,小崧股份,制造业
002724,海洋王,制造业
002725,跃岭股份,制造业
002726,ST龙大,制造业
002727,一心堂,批发和零售业
002728,特一药业,制造业
002729,好利科技,制造业
002730,电光科技,制造业
